"","x","y","var1.pred","var1.var"
"408",332886.2411,6993532.178,1.25918030362693,NA
"409",332887.2411,6993532.178,1.17874676966877,NA
"410",332888.2411,6993532.178,1.1082427913302,NA
"411",332889.2411,6993532.178,1.05203841693447,NA
"412",332890.2411,6993532.178,1.01118017052485,NA
"413",332891.2411,6993532.178,0.983983077688919,NA
"414",332892.2411,6993532.178,0.967362858255502,NA
"415",332893.2411,6993532.178,0.958051443280813,NA
"416",332894.2411,6993532.178,0.953306912456084,NA
"417",332895.2411,6993532.178,0.951149211954987,NA
"418",332896.2411,6993532.178,0.950307742819754,NA
"419",332897.2411,6993532.178,0.950050725512826,NA
"420",332898.2411,6993532.178,0.950002455675224,NA
"421",332899.2411,6993532.178,0.950000030593835,NA
"422",332900.2411,6993532.178,0.950007190224122,NA
"423",332901.2411,6993532.178,0.950085770590458,NA
"424",332902.2411,6993532.178,0.950419025997203,NA
"425",332903.2411,6993532.178,0.951379805577975,NA
"426",332904.2411,6993532.178,0.95363057103198,NA
"427",332905.2411,6993532.178,0.958208656899186,NA
"428",332906.2411,6993532.178,0.966447351026296,NA
"429",332907.2411,6993532.178,0.979420788824434,NA
"430",332908.2411,6993532.178,0.996727235683568,NA
"431",332909.2411,6993532.178,1.01552954004083,NA
"432",332910.2411,6993532.178,1.03175629061596,NA
"433",332911.2411,6993532.178,1.04291267308432,NA
"434",332912.2411,6993532.178,1.0491535552002,NA
"435",332913.2411,6993532.178,1.05202696259442,NA
"436",332914.2411,6993532.178,1.05307854223854,NA
"437",332915.2411,6993532.178,1.05334259720722,NA
"438",332916.2411,6993532.178,1.05338883894275,NA
"439",332917.2411,6993532.178,1.05350289917616,NA
"440",332918.2411,6993532.178,1.05383309481027,NA
"441",332919.2411,6993532.178,1.0544761883715,NA
"442",332920.2411,6993532.178,1.05551307363154,NA
"443",332921.2411,6993532.178,1.05700709983589,NA
"444",332922.2411,6993532.178,1.05897285158078,NA
"445",332923.2411,6993532.178,1.0613212899294,NA
"446",332924.2411,6993532.178,1.06379315442147,NA
"447",332925.2411,6993532.178,1.06591046374384,NA
"448",332926.2411,6993532.178,1.06700144242433,NA
"449",332927.2411,6993532.178,1.06635763701745,NA
"450",332928.2411,6993532.178,1.06351269679341,NA
"451",332929.2411,6993532.178,1.05849669319699,NA
"452",332930.2411,6993532.178,1.05186400433542,NA
"453",332931.2411,6993532.178,1.04445046587271,NA
"454",332932.2411,6993532.178,1.03703950167889,NA
"455",332933.2411,6993532.178,1.03014477749132,NA
"456",332934.2411,6993532.178,1.02396498256698,NA
"457",332935.2411,6993532.178,1.01844162714808,NA
"458",332936.2411,6993532.178,1.01333604380409,NA
"459",332937.2411,6993532.178,1.00828108388249,NA
"460",332938.2411,6993532.178,1.002798233478,NA
"461",332939.2411,6993532.178,0.996288011879658,NA
"462",332940.2411,6993532.178,0.988008011549958,NA
"463",332941.2411,6993532.178,0.977057027894054,NA
"464",332942.2411,6993532.178,0.962388634986556,NA
"465",332943.2411,6993532.178,0.942881358678915,NA
"466",332944.2411,6993532.178,0.917488613121317,NA
"467",332945.2411,6993532.178,0.885470560734675,NA
"468",332946.2411,6993532.178,0.846667772143496,NA
"469",332947.2411,6993532.178,0.801726290183789,NA
"470",332948.2411,6993532.178,0.752161411921093,NA
"471",332949.2411,6993532.178,0.700190214739506,NA
"472",332950.2411,6993532.178,0.648365225175632,NA
"473",332951.2411,6993532.178,0.599140067887197,NA
"474",332952.2411,6993532.178,0.554520929051761,NA
"475",332953.2411,6993532.178,0.515895182141932,NA
"476",332954.2411,6993532.178,0.484036151102675,NA
"477",332955.2411,6993532.178,0.459221708306844,NA
"478",332956.2411,6993532.178,0.441393185953207,NA
"479",332957.2411,6993532.178,0.430302062329032,NA
"480",332958.2411,6993532.178,0.42561985175845,NA
"481",332959.2411,6993532.178,0.427007171672487,NA
"482",332960.2411,6993532.178,0.434148323840108,NA
"483",332961.2411,6993532.178,0.446760763242849,NA
"484",332962.2411,6993532.178,0.464588167369172,NA
"485",332963.2411,6993532.178,0.487383957950316,NA
"486",332964.2411,6993532.178,0.514890304589163,NA
"487",332965.2411,6993532.178,0.546816270893315,NA
"488",332966.2411,6993532.178,0.582817856993737,NA
"489",332967.2411,6993532.178,0.622482104329286,NA
"490",332968.2411,6993532.178,0.665316989663267,NA
"491",332969.2411,6993532.178,0.710748402647465,NA
"492",332970.2411,6993532.178,0.758124979835,NA
"493",332858.2411,6993531.178,1.55118627063722,NA
"494",332859.2411,6993531.178,1.55123722817785,NA
"495",332860.2411,6993531.178,1.55148317664819,NA
"496",332861.2411,6993531.178,1.5520173709175,NA
"497",332862.2411,6993531.178,1.55301763092263,NA
"498",332863.2411,6993531.178,1.55478759531688,NA
"499",332864.2411,6993531.178,1.55780511022231,NA
"500",332865.2411,6993531.178,1.56275805022672,NA
"501",332866.2411,6993531.178,1.57051780778513,NA
"502",332867.2411,6993531.178,1.58196625656758,NA
"503",332868.2411,6993531.178,1.59760746181149,NA
"504",332869.2411,6993531.178,1.61705374813749,NA
"505",332870.2411,6993531.178,1.63874827442796,NA
"506",332871.2411,6993531.178,1.66031806876686,NA
"507",332872.2411,6993531.178,1.67944132175905,NA
"508",332873.2411,6993531.178,1.69457934443666,NA
"509",332874.2411,6993531.178,1.70511133969243,NA
"510",332875.2411,6993531.178,1.71100105639227,NA
"511",332876.2411,6993531.178,1.71236229416554,NA
"512",332877.2411,6993531.178,1.70913464038718,NA
"513",332878.2411,6993531.178,1.70088994770315,NA
"514",332879.2411,6993531.178,1.68672210613491,NA
"515",332880.2411,6993531.178,1.66519331696526,NA
"516",332881.2411,6993531.178,1.63436660992236,NA
"517",332882.2411,6993531.178,1.5920234214731,NA
"518",332883.2411,6993531.178,1.53621860567327,NA
"519",332884.2411,6993531.178,1.46628021052597,NA
"520",332885.2411,6993531.178,1.38407879274065,NA
"521",332886.2411,6993531.178,1.29486028720503,NA
"522",332887.2411,6993531.178,1.20663056137346,NA
"523",332888.2411,6993531.178,1.12779143573046,NA
"524",332889.2411,6993531.178,1.0642633580911,NA
"525",332890.2411,6993531.178,1.01796060857426,NA
"526",332891.2411,6993531.178,0.987282885531735,NA
"527",332892.2411,6993531.178,0.96874275049239,NA
"528",332893.2411,6993531.178,0.958530508589711,NA
"529",332894.2411,6993531.178,0.953440791771629,NA
"530",332895.2411,6993531.178,0.951183694164174,NA
"531",332896.2411,6993531.178,0.950322625339198,NA
"532",332897.2411,6993531.178,0.950059684640868,NA
"533",332898.2411,6993531.178,0.950005613242807,NA
"534",332899.2411,6993531.178,0.950001071459755,NA
"535",332900.2411,6993531.178,0.950011851838493,NA
