"x","y","var1.pred"
-25175.1349522562,6859301.6428,86
-25174.1349522562,6859301.6428,86
-25173.1349522562,6859301.6428,86
-25172.1349522562,6859301.6428,86
-25171.1349522562,6859301.6428,86
-25170.1349522562,6859301.6428,86
-25169.1349522562,6859301.6428,86
-25168.1349522562,6859301.6428,86
-25167.1349522562,6859301.6428,86
-25166.1349522562,6859301.6428,90
-25165.1349522562,6859301.6428,90
-25164.1349522562,6859301.6428,90
-25163.1349522562,6859301.6428,90
-25162.1349522562,6859301.6428,90
-25161.1349522562,6859301.6428,86
-25160.1349522562,6859301.6428,86
-25159.1349522562,6859301.6428,86
-25158.1349522562,6859301.6428,86
-25157.1349522562,6859301.6428,86
-25156.1349522562,6859301.6428,86
-25155.1349522562,6859301.6428,86
-25154.1349522562,6859301.6428,86
-25153.1349522562,6859301.6428,86
-25152.1349522562,6859301.6428,90.2
-25151.1349522562,6859301.6428,90.2
-25150.1349522562,6859301.6428,87.6
-25149.1349522562,6859301.6428,87.6
-25148.1349522562,6859301.6428,87.6
-25147.1349522562,6859301.6428,87.6
-25146.1349522562,6859301.6428,79.4
-25145.1349522562,6859301.6428,79.4
-25144.1349522562,6859301.6428,79.4
-25143.1349522562,6859301.6428,79.4
-25142.1349522562,6859301.6428,53.8
-25141.1349522562,6859301.6428,53.8
-25140.1349522562,6859301.6428,53.8
-25139.1349522562,6859301.6428,53.8
-25138.1349522562,6859301.6428,53.8
-25137.1349522562,6859301.6428,53.8
-25136.1349522562,6859301.6428,53.8
-25135.1349522562,6859301.6428,53.8
-25134.1349522562,6859301.6428,53.8
-25133.1349522562,6859301.6428,53.8
-25132.1349522562,6859301.6428,53.8
-25131.1349522562,6859301.6428,53.8
-25130.1349522562,6859301.6428,53.8
-25129.1349522562,6859301.6428,53.8
-25128.1349522562,6859301.6428,53.8
-25127.1349522562,6859301.6428,53.8
-25126.1349522562,6859301.6428,53.8
-25125.1349522562,6859301.6428,53.8
-25124.1349522562,6859301.6428,53.8
-25123.1349522562,6859301.6428,53.8
-25122.1349522562,6859301.6428,53.8
-25121.1349522562,6859301.6428,53.8
-25120.1349522562,6859301.6428,53.8
-25119.1349522562,6859301.6428,53.8
-25118.1349522562,6859301.6428,53.8
-25117.1349522562,6859301.6428,53.8
-25116.1349522562,6859301.6428,45.2
-25115.1349522562,6859301.6428,45.2
-25114.1349522562,6859301.6428,45.2
-25280.1349522562,6859300.6428,18.6
-25279.1349522562,6859300.6428,18.6
-25278.1349522562,6859300.6428,19.2
-25277.1349522562,6859300.6428,19.2
-25276.1349522562,6859300.6428,19.2
-25275.1349522562,6859300.6428,19.2
-25274.1349522562,6859300.6428,19.2
-25273.1349522562,6859300.6428,33
-25272.1349522562,6859300.6428,33
-25271.1349522562,6859300.6428,33
-25270.1349522562,6859300.6428,33
-25269.1349522562,6859300.6428,33
-25268.1349522562,6859300.6428,33
-25267.1349522562,6859300.6428,33
-25266.1349522562,6859300.6428,33
-25265.1349522562,6859300.6428,33
-25264.1349522562,6859300.6428,33
-25263.1349522562,6859300.6428,33
-25262.1349522562,6859300.6428,33
-25261.1349522562,6859300.6428,33
-25260.1349522562,6859300.6428,33
-25259.1349522562,6859300.6428,33
-25258.1349522562,6859300.6428,33
-25257.1349522562,6859300.6428,33
-25256.1349522562,6859300.6428,51.8
-25255.1349522562,6859300.6428,51.8
-25254.1349522562,6859300.6428,51.8
-25253.1349522562,6859300.6428,51.4
-25252.1349522562,6859300.6428,51.4
-25251.1349522562,6859300.6428,51.4
-25250.1349522562,6859300.6428,81
-25249.1349522562,6859300.6428,81
-25248.1349522562,6859300.6428,81
-25247.1349522562,6859300.6428,89
-25246.1349522562,6859300.6428,89
-25245.1349522562,6859300.6428,89
-25244.1349522562,6859300.6428,89
-25243.1349522562,6859300.6428,89
-25242.1349522562,6859300.6428,89
-25241.1349522562,6859300.6428,89
-25240.1349522562,6859300.6428,89
-25239.1349522562,6859300.6428,89
-25238.1349522562,6859300.6428,89
-25237.1349522562,6859300.6428,89
-25236.1349522562,6859300.6428,89
-25235.1349522562,6859300.6428,89
-25234.1349522562,6859300.6428,89
-25233.1349522562,6859300.6428,89
-25232.1349522562,6859300.6428,89
-25231.1349522562,6859300.6428,89
-25230.1349522562,6859300.6428,89
-25229.1349522562,6859300.6428,89
-25228.1349522562,6859300.6428,90
-25227.1349522562,6859300.6428,99.8
-25226.1349522562,6859300.6428,95
-25225.1349522562,6859300.6428,95
-25224.1349522562,6859300.6428,100.8
-25223.1349522562,6859300.6428,100.8
-25222.1349522562,6859300.6428,100.8
-25221.1349522562,6859300.6428,100.8
-25220.1349522562,6859300.6428,100.8
-25219.1349522562,6859300.6428,100.8
-25218.1349522562,6859300.6428,100.8
-25217.1349522562,6859300.6428,100.8
-25216.1349522562,6859300.6428,100.8
-25215.1349522562,6859300.6428,100.8
-25214.1349522562,6859300.6428,100.8
-25213.1349522562,6859300.6428,63.2
-25212.1349522562,6859300.6428,63.2
-25211.1349522562,6859300.6428,63.2
-25210.1349522562,6859300.6428,63.2
-25209.1349522562,6859300.6428,63.2
-25208.1349522562,6859300.6428,63.2
-25207.1349522562,6859300.6428,63.2
-25206.1349522562,6859300.6428,63.2
-25205.1349522562,6859300.6428,63.2
-25204.1349522562,6859300.6428,63.2
-25203.1349522562,6859300.6428,60
-25202.1349522562,6859300.6428,60
-25201.1349522562,6859300.6428,60
-25200.1349522562,6859300.6428,60
-25199.1349522562,6859300.6428,60
-25198.1349522562,6859300.6428,73
-25197.1349522562,6859300.6428,73
-25196.1349522562,6859300.6428,73
-25195.1349522562,6859300.6428,73
-25194.1349522562,6859300.6428,73
-25193.1349522562,6859300.6428,90.2
-25192.1349522562,6859300.6428,90.2
-25191.1349522562,6859300.6428,90.2
-25190.1349522562,6859300.6428,90.2
-25189.1349522562,6859300.6428,90.2
-25188.1349522562,6859300.6428,90.2
-25187.1349522562,6859300.6428,90.2
-25186.1349522562,6859300.6428,90.2
-25185.1349522562,6859300.6428,90.2
-25184.1349522562,6859300.6428,90.2
-25183.1349522562,6859300.6428,90.2
-25182.1349522562,6859300.6428,90.2
-25181.1349522562,6859300.6428,90.2
-25180.1349522562,6859300.6428,90.2
-25179.1349522562,6859300.6428,90.2
-25178.1349522562,6859300.6428,90.2
-25177.1349522562,6859300.6428,86
-25176.1349522562,6859300.6428,86
-25175.1349522562,6859300.6428,86
-25174.1349522562,6859300.6428,86
-25173.1349522562,6859300.6428,86
-25172.1349522562,6859300.6428,86
-25171.1349522562,6859300.6428,86
-25170.1349522562,6859300.6428,86
-25169.1349522562,6859300.6428,86
-25168.1349522562,6859300.6428,86
-25167.1349522562,6859300.6428,86
-25166.1349522562,6859300.6428,90
-25165.1349522562,6859300.6428,90
-25164.1349522562,6859300.6428,90
-25163.1349522562,6859300.6428,90
-25162.1349522562,6859300.6428,90
-25161.1349522562,6859300.6428,86
-25160.1349522562,6859300.6428,86
-25159.1349522562,6859300.6428,86
-25158.1349522562,6859300.6428,86
-25157.1349522562,6859300.6428,86
-25156.1349522562,6859300.6428,86
-25155.1349522562,6859300.6428,86
-25154.1349522562,6859300.6428,86
-25153.1349522562,6859300.6428,86
-25152.1349522562,6859300.6428,90.2
-25151.1349522562,6859300.6428,90.2
-25150.1349522562,6859300.6428,90.2
-25149.1349522562,6859300.6428,90.2
-25148.1349522562,6859300.6428,90.2
-25147.1349522562,6859300.6428,79.4
-25146.1349522562,6859300.6428,79.4
-25145.1349522562,6859300.6428,79.4
-25144.1349522562,6859300.6428,79.4
-25143.1349522562,6859300.6428,79.4
-25142.1349522562,6859300.6428,53.8
-25141.1349522562,6859300.6428,53.8
-25140.1349522562,6859300.6428,53.8
-25139.1349522562,6859300.6428,53.8
-25138.1349522562,6859300.6428,53.8
-25137.1349522562,6859300.6428,53.8
-25136.1349522562,6859300.6428,53.8
-25135.1349522562,6859300.6428,53.8
-25134.1349522562,6859300.6428,53.8
-25133.1349522562,6859300.6428,53.8
-25132.1349522562,6859300.6428,53.8
-25131.1349522562,6859300.6428,53.8
-25130.1349522562,6859300.6428,53.8
-25129.1349522562,6859300.6428,53.8
-25128.1349522562,6859300.6428,53.8
-25127.1349522562,6859300.6428,53.8
-25126.1349522562,6859300.6428,53.8
-25125.1349522562,6859300.6428,53.8
-25124.1349522562,6859300.6428,53.8
-25123.1349522562,6859300.6428,53.8
-25122.1349522562,6859300.6428,53.8
-25121.1349522562,6859300.6428,53.8
-25120.1349522562,6859300.6428,53.8
-25119.1349522562,6859300.6428,53.8
-25118.1349522562,6859300.6428,53.8
-25117.1349522562,6859300.6428,53.8
-25116.1349522562,6859300.6428,53.8
-25115.1349522562,6859300.6428,45.2
-25114.1349522562,6859300.6428,45.2
-25113.1349522562,6859300.6428,45.2
-25112.1349522562,6859300.6428,45.2
-25279.1349522562,6859299.6428,19.2
-25278.1349522562,6859299.6428,19.2
-25277.1349522562,6859299.6428,19.2
-25276.1349522562,6859299.6428,19.2
-25275.1349522562,6859299.6428,19.2
-25274.1349522562,6859299.6428,19.2
-25273.1349522562,6859299.6428,33
-25272.1349522562,6859299.6428,33
-25271.1349522562,6859299.6428,33
-25270.1349522562,6859299.6428,33
-25269.1349522562,6859299.6428,33
-25268.1349522562,6859299.6428,33
-25267.1349522562,6859299.6428,33
-25266.1349522562,6859299.6428,33
-25265.1349522562,6859299.6428,33
-25264.1349522562,6859299.6428,33
-25263.1349522562,6859299.6428,33
-25262.1349522562,6859299.6428,33
-25261.1349522562,6859299.6428,33
-25260.1349522562,6859299.6428,33
-25259.1349522562,6859299.6428,33
-25258.1349522562,6859299.6428,33
-25257.1349522562,6859299.6428,33
-25256.1349522562,6859299.6428,51.8
-25255.1349522562,6859299.6428,51.8
-25254.1349522562,6859299.6428,51.8
-25253.1349522562,6859299.6428,51.4
-25252.1349522562,6859299.6428,51.4
-25251.1349522562,6859299.6428,51.4
-25250.1349522562,6859299.6428,51.4
-25249.1349522562,6859299.6428,81
-25248.1349522562,6859299.6428,81
-25247.1349522562,6859299.6428,89
-25246.1349522562,6859299.6428,89
-25245.1349522562,6859299.6428,89
-25244.1349522562,6859299.6428,89
-25243.1349522562,6859299.6428,89
-25242.1349522562,6859299.6428,89
-25241.1349522562,6859299.6428,89
-25240.1349522562,6859299.6428,89
-25239.1349522562,6859299.6428,89
-25238.1349522562,6859299.6428,89
-25237.1349522562,6859299.6428,89
-25236.1349522562,6859299.6428,89
-25235.1349522562,6859299.6428,89
-25234.1349522562,6859299.6428,89
-25233.1349522562,6859299.6428,89
-25232.1349522562,6859299.6428,89
-25231.1349522562,6859299.6428,89
-25230.1349522562,6859299.6428,89
-25229.1349522562,6859299.6428,90
-25228.1349522562,6859299.6428,90
-25227.1349522562,6859299.6428,95
-25226.1349522562,6859299.6428,95
-25225.1349522562,6859299.6428,95
-25224.1349522562,6859299.6428,93.4
-25223.1349522562,6859299.6428,100.8
-25222.1349522562,6859299.6428,100.8
-25221.1349522562,6859299.6428,100.8
-25220.1349522562,6859299.6428,100.8
-25219.1349522562,6859299.6428,100.8
-25218.1349522562,6859299.6428,100.8
-25217.1349522562,6859299.6428,100.8
-25216.1349522562,6859299.6428,100.8
-25215.1349522562,6859299.6428,63.2
-25214.1349522562,6859299.6428,63.2
-25213.1349522562,6859299.6428,63.2
-25212.1349522562,6859299.6428,63.2
-25211.1349522562,6859299.6428,63.2
-25210.1349522562,6859299.6428,63.2
-25209.1349522562,6859299.6428,63.2
-25208.1349522562,6859299.6428,63.2
-25207.1349522562,6859299.6428,63.2
-25206.1349522562,6859299.6428,63.2
-25205.1349522562,6859299.6428,63.2
-25204.1349522562,6859299.6428,63.2
-25203.1349522562,6859299.6428,60
-25202.1349522562,6859299.6428,60
-25201.1349522562,6859299.6428,60
-25200.1349522562,6859299.6428,60
-25199.1349522562,6859299.6428,60
-25198.1349522562,6859299.6428,73
-25197.1349522562,6859299.6428,73
-25196.1349522562,6859299.6428,73
-25195.1349522562,6859299.6428,73
-25194.1349522562,6859299.6428,73
-25193.1349522562,6859299.6428,90.2
-25192.1349522562,6859299.6428,90.2
-25191.1349522562,6859299.6428,90.2
-25190.1349522562,6859299.6428,90.2
-25189.1349522562,6859299.6428,90.2
-25188.1349522562,6859299.6428,90.2
-25187.1349522562,6859299.6428,90.2
-25186.1349522562,6859299.6428,90.2
-25185.1349522562,6859299.6428,90.2
-25184.1349522562,6859299.6428,90.2
-25183.1349522562,6859299.6428,90.2
-25182.1349522562,6859299.6428,90.2
-25181.1349522562,6859299.6428,90.2
-25180.1349522562,6859299.6428,90.2
-25179.1349522562,6859299.6428,90.2
-25178.1349522562,6859299.6428,90.2
-25177.1349522562,6859299.6428,90.2
-25176.1349522562,6859299.6428,86
-25175.1349522562,6859299.6428,86
-25174.1349522562,6859299.6428,86
-25173.1349522562,6859299.6428,86
-25172.1349522562,6859299.6428,86
-25171.1349522562,6859299.6428,86
-25170.1349522562,6859299.6428,86
-25169.1349522562,6859299.6428,86
-25168.1349522562,6859299.6428,86
-25167.1349522562,6859299.6428,86
-25166.1349522562,6859299.6428,90
-25165.1349522562,6859299.6428,90
-25164.1349522562,6859299.6428,90
-25163.1349522562,6859299.6428,90
-25162.1349522562,6859299.6428,86
-25161.1349522562,6859299.6428,86
-25160.1349522562,6859299.6428,86
-25159.1349522562,6859299.6428,86
-25158.1349522562,6859299.6428,86
-25157.1349522562,6859299.6428,86
-25156.1349522562,6859299.6428,86
-25155.1349522562,6859299.6428,86
-25154.1349522562,6859299.6428,86
-25153.1349522562,6859299.6428,86
-25152.1349522562,6859299.6428,90.2
-25151.1349522562,6859299.6428,90.2
-25150.1349522562,6859299.6428,90.2
-25149.1349522562,6859299.6428,90.2
-25148.1349522562,6859299.6428,90.2
-25147.1349522562,6859299.6428,79.4
-25146.1349522562,6859299.6428,79.4
-25145.1349522562,6859299.6428,79.4
-25144.1349522562,6859299.6428,79.4
-25143.1349522562,6859299.6428,79.4
-25142.1349522562,6859299.6428,53.8
-25141.1349522562,6859299.6428,53.8
-25140.1349522562,6859299.6428,53.8
-25139.1349522562,6859299.6428,53.8
-25138.1349522562,6859299.6428,53.8
-25137.1349522562,6859299.6428,53.8
-25136.1349522562,6859299.6428,53.8
-25135.1349522562,6859299.6428,53.8
-25134.1349522562,6859299.6428,53.8
-25133.1349522562,6859299.6428,53.8
-25132.1349522562,6859299.6428,53.8
-25131.1349522562,6859299.6428,53.8
-25130.1349522562,6859299.6428,53.8
-25129.1349522562,6859299.6428,53.8
-25128.1349522562,6859299.6428,53.8
-25127.1349522562,6859299.6428,53.8
-25126.1349522562,6859299.6428,53.8
-25125.1349522562,6859299.6428,53.8
-25124.1349522562,6859299.6428,53.8
-25123.1349522562,6859299.6428,53.8
-25122.1349522562,6859299.6428,53.8
-25121.1349522562,6859299.6428,53.8
-25120.1349522562,6859299.6428,53.8
-25119.1349522562,6859299.6428,53.8
-25118.1349522562,6859299.6428,53.8
-25117.1349522562,6859299.6428,53.8
-25116.1349522562,6859299.6428,53.8
-25115.1349522562,6859299.6428,45.2
-25114.1349522562,6859299.6428,45.2
-25113.1349522562,6859299.6428,45.2
-25112.1349522562,6859299.6428,45.2
-25111.1349522562,6859299.6428,45.2
-25278.1349522562,6859298.6428,19.2
-25277.1349522562,6859298.6428,19.2
-25276.1349522562,6859298.6428,19.2
-25275.1349522562,6859298.6428,19.2
-25274.1349522562,6859298.6428,19.2
-25273.1349522562,6859298.6428,33
-25272.1349522562,6859298.6428,33
-25271.1349522562,6859298.6428,33
-25270.1349522562,6859298.6428,33
-25269.1349522562,6859298.6428,33
-25268.1349522562,6859298.6428,33
-25267.1349522562,6859298.6428,33
-25266.1349522562,6859298.6428,33
-25265.1349522562,6859298.6428,33
-25264.1349522562,6859298.6428,33
-25263.1349522562,6859298.6428,33
-25262.1349522562,6859298.6428,33
-25261.1349522562,6859298.6428,33
-25260.1349522562,6859298.6428,33
-25259.1349522562,6859298.6428,33
-25258.1349522562,6859298.6428,33
-25257.1349522562,6859298.6428,33
-25256.1349522562,6859298.6428,51.8
-25255.1349522562,6859298.6428,51.8
-25254.1349522562,6859298.6428,51.4
-25253.1349522562,6859298.6428,51.4
-25252.1349522562,6859298.6428,51.4
-25251.1349522562,6859298.6428,51.4
-25250.1349522562,6859298.6428,51.4
-25249.1349522562,6859298.6428,51.4
-25248.1349522562,6859298.6428,89
-25247.1349522562,6859298.6428,89
-25246.1349522562,6859298.6428,89
-25245.1349522562,6859298.6428,89
-25244.1349522562,6859298.6428,89
-25243.1349522562,6859298.6428,89
-25242.1349522562,6859298.6428,89
-25241.1349522562,6859298.6428,89
-25240.1349522562,6859298.6428,89
-25239.1349522562,6859298.6428,89
-25238.1349522562,6859298.6428,89
-25237.1349522562,6859298.6428,89
-25236.1349522562,6859298.6428,89
-25235.1349522562,6859298.6428,89
-25234.1349522562,6859298.6428,89
-25233.1349522562,6859298.6428,89
-25232.1349522562,6859298.6428,89
-25231.1349522562,6859298.6428,89
-25230.1349522562,6859298.6428,90
-25229.1349522562,6859298.6428,90
-25228.1349522562,6859298.6428,95
-25227.1349522562,6859298.6428,95
-25226.1349522562,6859298.6428,95
-25225.1349522562,6859298.6428,95
-25224.1349522562,6859298.6428,93.4
-25223.1349522562,6859298.6428,93.4
-25222.1349522562,6859298.6428,93.4
-25221.1349522562,6859298.6428,100.8
-25220.1349522562,6859298.6428,100.8
-25219.1349522562,6859298.6428,100.8
-25218.1349522562,6859298.6428,100.8
-25217.1349522562,6859298.6428,63.2
-25216.1349522562,6859298.6428,63.2
-25215.1349522562,6859298.6428,63.2
-25214.1349522562,6859298.6428,63.2
-25213.1349522562,6859298.6428,63.2
-25212.1349522562,6859298.6428,63.2
-25211.1349522562,6859298.6428,63.2
-25210.1349522562,6859298.6428,63.2
-25209.1349522562,6859298.6428,63.2
-25208.1349522562,6859298.6428,63.2
-25207.1349522562,6859298.6428,63.2
-25206.1349522562,6859298.6428,63.2
-25205.1349522562,6859298.6428,63.2
-25204.1349522562,6859298.6428,63.2
-25203.1349522562,6859298.6428,63.2
-25202.1349522562,6859298.6428,60
-25201.1349522562,6859298.6428,60
-25200.1349522562,6859298.6428,60
-25199.1349522562,6859298.6428,60
-25198.1349522562,6859298.6428,58.4
-25197.1349522562,6859298.6428,73
-25196.1349522562,6859298.6428,73
-25195.1349522562,6859298.6428,73
-25194.1349522562,6859298.6428,73
-25193.1349522562,6859298.6428,90.2
-25192.1349522562,6859298.6428,90.2
-25191.1349522562,6859298.6428,90.2
-25190.1349522562,6859298.6428,90.2
-25189.1349522562,6859298.6428,90.2
-25188.1349522562,6859298.6428,90.2
-25187.1349522562,6859298.6428,90.2
-25186.1349522562,6859298.6428,90.2
-25185.1349522562,6859298.6428,90.2
-25184.1349522562,6859298.6428,90.2
-25183.1349522562,6859298.6428,90.2
-25182.1349522562,6859298.6428,90.2
-25181.1349522562,6859298.6428,90.2
-25180.1349522562,6859298.6428,90.2
-25179.1349522562,6859298.6428,90.2
-25178.1349522562,6859298.6428,90.2
-25177.1349522562,6859298.6428,90.2
-25176.1349522562,6859298.6428,90.2
-25175.1349522562,6859298.6428,90.2
-25174.1349522562,6859298.6428,86
-25173.1349522562,6859298.6428,86
-25172.1349522562,6859298.6428,86
-25171.1349522562,6859298.6428,86
-25170.1349522562,6859298.6428,86
-25169.1349522562,6859298.6428,86
-25168.1349522562,6859298.6428,86
-25167.1349522562,6859298.6428,90
-25166.1349522562,6859298.6428,90
-25165.1349522562,6859298.6428,90
-25164.1349522562,6859298.6428,90
-25163.1349522562,6859298.6428,90
-25162.1349522562,6859298.6428,86
-25161.1349522562,6859298.6428,86
-25160.1349522562,6859298.6428,86
-25159.1349522562,6859298.6428,86
-25158.1349522562,6859298.6428,86
-25157.1349522562,6859298.6428,86
-25156.1349522562,6859298.6428,86
-25155.1349522562,6859298.6428,86
-25154.1349522562,6859298.6428,86
-25153.1349522562,6859298.6428,86
-25152.1349522562,6859298.6428,90.2
-25151.1349522562,6859298.6428,90.2
-25150.1349522562,6859298.6428,90.2
-25149.1349522562,6859298.6428,90.2
-25148.1349522562,6859298.6428,90.2
-25147.1349522562,6859298.6428,90.2
-25146.1349522562,6859298.6428,79.4
-25145.1349522562,6859298.6428,79.4
-25144.1349522562,6859298.6428,79.4
-25143.1349522562,6859298.6428,79.4
-25142.1349522562,6859298.6428,53.8
-25141.1349522562,6859298.6428,53.8
-25140.1349522562,6859298.6428,53.8
-25139.1349522562,6859298.6428,53.8
-25138.1349522562,6859298.6428,53.8
-25137.1349522562,6859298.6428,53.8
-25136.1349522562,6859298.6428,53.8
-25135.1349522562,6859298.6428,53.8
-25134.1349522562,6859298.6428,53.8
-25133.1349522562,6859298.6428,53.8
-25132.1349522562,6859298.6428,53.8
-25131.1349522562,6859298.6428,53.8
-25130.1349522562,6859298.6428,53.8
-25129.1349522562,6859298.6428,53.8
-25128.1349522562,6859298.6428,53.8
-25127.1349522562,6859298.6428,53.8
-25126.1349522562,6859298.6428,53.8
-25125.1349522562,6859298.6428,53.8
-25124.1349522562,6859298.6428,53.8
-25123.1349522562,6859298.6428,53.8
-25122.1349522562,6859298.6428,53.8
-25121.1349522562,6859298.6428,53.8
-25120.1349522562,6859298.6428,53.8
-25119.1349522562,6859298.6428,53.8
-25118.1349522562,6859298.6428,53.8
-25117.1349522562,6859298.6428,53.8
-25116.1349522562,6859298.6428,53.8
-25115.1349522562,6859298.6428,53.8
-25114.1349522562,6859298.6428,45.2
-25113.1349522562,6859298.6428,45.2
-25112.1349522562,6859298.6428,45.2
-25111.1349522562,6859298.6428,45.2
-25110.1349522562,6859298.6428,45.2
-25278.1349522562,6859297.6428,19.2
-25277.1349522562,6859297.6428,19.2
-25276.1349522562,6859297.6428,19.2
-25275.1349522562,6859297.6428,19.2
-25274.1349522562,6859297.6428,33
-25273.1349522562,6859297.6428,33
-25272.1349522562,6859297.6428,33
-25271.1349522562,6859297.6428,33
-25270.1349522562,6859297.6428,33
-25269.1349522562,6859297.6428,33
-25268.1349522562,6859297.6428,33
-25267.1349522562,6859297.6428,33
-25266.1349522562,6859297.6428,33
-25265.1349522562,6859297.6428,33
-25264.1349522562,6859297.6428,33
-25263.1349522562,6859297.6428,33
-25262.1349522562,6859297.6428,33
-25261.1349522562,6859297.6428,33
-25260.1349522562,6859297.6428,33
-25259.1349522562,6859297.6428,33
-25258.1349522562,6859297.6428,33
-25257.1349522562,6859297.6428,33
-25256.1349522562,6859297.6428,51.8
-25255.1349522562,6859297.6428,51.8
-25254.1349522562,6859297.6428,51.4
-25253.1349522562,6859297.6428,51.4
-25252.1349522562,6859297.6428,51.4
-25251.1349522562,6859297.6428,51.4
-25250.1349522562,6859297.6428,51.4
-25249.1349522562,6859297.6428,51.4
-25248.1349522562,6859297.6428,51.4
-25247.1349522562,6859297.6428,89
-25246.1349522562,6859297.6428,89
-25245.1349522562,6859297.6428,89
-25244.1349522562,6859297.6428,89
-25243.1349522562,6859297.6428,89
-25242.1349522562,6859297.6428,89
-25241.1349522562,6859297.6428,89
-25240.1349522562,6859297.6428,89
-25239.1349522562,6859297.6428,89
-25238.1349522562,6859297.6428,89
-25237.1349522562,6859297.6428,89
-25236.1349522562,6859297.6428,89
-25235.1349522562,6859297.6428,89
-25234.1349522562,6859297.6428,89
-25233.1349522562,6859297.6428,89
-25232.1349522562,6859297.6428,89
-25231.1349522562,6859297.6428,84.2
-25230.1349522562,6859297.6428,84.2
-25229.1349522562,6859297.6428,76.2
-25228.1349522562,6859297.6428,83.6
-25227.1349522562,6859297.6428,95
-25226.1349522562,6859297.6428,95
-25225.1349522562,6859297.6428,95
-25224.1349522562,6859297.6428,93.4
-25223.1349522562,6859297.6428,93.4
-25222.1349522562,6859297.6428,93.4
-25221.1349522562,6859297.6428,93.4
-25220.1349522562,6859297.6428,100.8
-25219.1349522562,6859297.6428,70.6
-25218.1349522562,6859297.6428,63.2
-25217.1349522562,6859297.6428,63.2
-25216.1349522562,6859297.6428,63.2
-25215.1349522562,6859297.6428,63.2
-25214.1349522562,6859297.6428,63.2
-25213.1349522562,6859297.6428,63.2
-25212.1349522562,6859297.6428,63.2
-25211.1349522562,6859297.6428,63.2
-25210.1349522562,6859297.6428,63.2
-25209.1349522562,6859297.6428,63.2
-25208.1349522562,6859297.6428,63.2
-25207.1349522562,6859297.6428,63.2
-25206.1349522562,6859297.6428,63.2
-25205.1349522562,6859297.6428,63.2
-25204.1349522562,6859297.6428,63.2
-25203.1349522562,6859297.6428,63.2
-25202.1349522562,6859297.6428,63.2
-25201.1349522562,6859297.6428,60
-25200.1349522562,6859297.6428,60
-25199.1349522562,6859297.6428,58.4
-25198.1349522562,6859297.6428,58.4
-25197.1349522562,6859297.6428,58.4
-25196.1349522562,6859297.6428,58.4
-25195.1349522562,6859297.6428,58.4
-25194.1349522562,6859297.6428,58.4
-25193.1349522562,6859297.6428,82.6
-25192.1349522562,6859297.6428,82.6
-25191.1349522562,6859297.6428,90.2
-25190.1349522562,6859297.6428,90.2
-25189.1349522562,6859297.6428,90.2
-25188.1349522562,6859297.6428,90.2
-25187.1349522562,6859297.6428,90.2
-25186.1349522562,6859297.6428,90.2
-25185.1349522562,6859297.6428,90.2
-25184.1349522562,6859297.6428,90.2
-25183.1349522562,6859297.6428,90.2
-25182.1349522562,6859297.6428,90.2
-25181.1349522562,6859297.6428,90.2
-25180.1349522562,6859297.6428,90.2
-25179.1349522562,6859297.6428,90.2
-25178.1349522562,6859297.6428,90.2
-25177.1349522562,6859297.6428,90.2
-25176.1349522562,6859297.6428,90.2
-25175.1349522562,6859297.6428,90.2
-25174.1349522562,6859297.6428,90.2
-25173.1349522562,6859297.6428,86
-25172.1349522562,6859297.6428,86
-25171.1349522562,6859297.6428,86
-25170.1349522562,6859297.6428,86
-25169.1349522562,6859297.6428,86
-25168.1349522562,6859297.6428,86
-25167.1349522562,6859297.6428,90
-25166.1349522562,6859297.6428,90
-25165.1349522562,6859297.6428,90
-25164.1349522562,6859297.6428,90
-25163.1349522562,6859297.6428,90
-25162.1349522562,6859297.6428,86
-25161.1349522562,6859297.6428,86
-25160.1349522562,6859297.6428,86
-25159.1349522562,6859297.6428,86
-25158.1349522562,6859297.6428,86
-25157.1349522562,6859297.6428,86
-25156.1349522562,6859297.6428,86
-25155.1349522562,6859297.6428,86
-25154.1349522562,6859297.6428,86
-25153.1349522562,6859297.6428,86
-25152.1349522562,6859297.6428,90.2
-25151.1349522562,6859297.6428,90.2
-25150.1349522562,6859297.6428,90.2
-25149.1349522562,6859297.6428,90.2
-25148.1349522562,6859297.6428,90.2
-25147.1349522562,6859297.6428,90.2
-25146.1349522562,6859297.6428,79.4
-25145.1349522562,6859297.6428,79.4
-25144.1349522562,6859297.6428,79.4
-25143.1349522562,6859297.6428,79.4
-25142.1349522562,6859297.6428,53.8
-25141.1349522562,6859297.6428,53.8
-25140.1349522562,6859297.6428,53.8
-25139.1349522562,6859297.6428,53.8
-25138.1349522562,6859297.6428,53.8
-25137.1349522562,6859297.6428,53.8
-25136.1349522562,6859297.6428,53.8
-25135.1349522562,6859297.6428,53.8
-25134.1349522562,6859297.6428,53.8
-25133.1349522562,6859297.6428,53.8
-25132.1349522562,6859297.6428,53.8
-25131.1349522562,6859297.6428,53.8
-25130.1349522562,6859297.6428,53.8
-25129.1349522562,6859297.6428,53.8
-25128.1349522562,6859297.6428,53.8
-25127.1349522562,6859297.6428,53.8
-25126.1349522562,6859297.6428,53.8
-25125.1349522562,6859297.6428,53.8
-25124.1349522562,6859297.6428,53.8
-25123.1349522562,6859297.6428,53.8
-25122.1349522562,6859297.6428,53.8
-25121.1349522562,6859297.6428,53.8
-25120.1349522562,6859297.6428,53.8
-25119.1349522562,6859297.6428,53.8
-25118.1349522562,6859297.6428,53.8
