"","run","var1.pred","var1.var","observed","residual","zscore","fold","coords.x1","coords.x2"
"764","3_4",0.463402604093974,NA,0.9,0.436597395906026,NA,14,13190.1620938695,6783636.00019202
"765","3_4",0.640135656359841,NA,0.5,-0.140135656359841,NA,15,13235.9764327584,6783611.83207746
"766","3_4",1.83560389819111,NA,0,-1.83560389819111,NA,16,13280.9501415763,6783633.05798677
"767","3_4",0.637660462020825,NA,0.4,-0.237660462020825,NA,17,13194.5754017438,6783599.22262639
"768","3_4",0.576885884885107,NA,0.6,0.0231141151148933,NA,18,13158.8486237109,6783605.94766697
"769","3_4",0.479375706602484,NA,0,-0.479375706602484,NA,19,13276.116518666,6783578.20687461
"770","3_4",0.342822306475288,NA,0.6,0.257177693524711,NA,20,13259.3039172387,6783547.94419204
"771","3_4",0.45305519192278,NA,0.4,-0.0530551919227804,NA,21,13203.4020174931,6783555.50986268
"772","3_4",0.550481905752013,NA,0.6,0.0495180942479869,NA,22,13159.6892537822,6783555.93017772
"773","3_4",0.399121579545716,NA,1.2,0.800878420454284,NA,23,13228.2006045983,6783510.53615387
"774","3_4",0.751963146268296,NA,0.2,-0.551963146268296,NA,24,13185.7487859945,6783526.92844026
"775","3_4",0.437268600049641,NA,1.4,0.962731399950359,NA,25,13144.137597462,6783509.69552379
"776","3_6",0.775510773001909,NA,0.2,-0.575510773001908,NA,1,13286.4142370401,6783725.94760965
"777","3_6",0.559501316294769,NA,1.7,1.14049868370523,NA,2,13256.9921845425,6783734.7742254
"778","3_6",0.453345731692297,NA,2.8,2.3466542683077,NA,3,13218.7435162957,6783736.87580058
"779","3_6",0.831876158877395,NA,0.4,-0.431876158877395,NA,4,13185.9589435127,6783728.8898149
"780","3_6",0.435574467427083,NA,0,-0.435574467427083,NA,5,13158.2181511579,6783707.45374808
"781","3_6",0.366823750553085,NA,0.2,-0.166823750553085,NA,6,13191.8433540122,6783697.36618723
"782","3_6",0.997533799536029,NA,0,-0.997533799536029,NA,7,13218.32320126,6783706.19280297
"783","3_6",0.806372110360384,NA,0,-0.806372110360384,NA,8,13264.5578551847,6783704.93185787
"784","3_6",1.39141751371991,NA,0,-1.39141751371991,NA,9,13295.2408527893,6783690.64114665
"785","3_6",0.106991971943084,NA,2.7,2.59300802805692,NA,10,13291.8783325039,6783663.74098437
"786","3_6",0.335735397003449,NA,1.4,1.06426460299655,NA,11,13237.6576929013,6783661.21909416
"787","3_6",0.721560862234725,NA,0.4,-0.321560862234725,NA,12,13210.7575306178,6783670.46602494
"788","3_6",0.461968967075427,NA,0.5,0.0380310329245727,NA,13,13158.6384661936,6783661.21909416
"789","3_6",0.545915701697009,NA,0.9,0.354084298302991,NA,14,13190.1620938695,6783636.00019202
"790","3_6",0.525035208000323,NA,0.5,-0.0250352080003234,NA,15,13235.9764327584,6783611.83207746
"791","3_6",1.60348399016124,NA,0,-1.60348399016124,NA,16,13280.9501415763,6783633.05798677
"792","3_6",0.629493448865541,NA,0.4,-0.229493448865541,NA,17,13194.5754017438,6783599.22262639
"793","3_6",0.56263926394335,NA,0.6,0.0373607360566496,NA,18,13158.8486237109,6783605.94766697
"794","3_6",0.50583646348391,NA,0,-0.50583646348391,NA,19,13276.116518666,6783578.20687461
"795","3_6",0.338046858076584,NA,0.6,0.261953141923416,NA,20,13259.3039172387,6783547.94419204
"796","3_6",0.467993246116473,NA,0.4,-0.0679932461164729,NA,21,13203.4020174931,6783555.50986268
"797","3_6",0.556032071600782,NA,0.6,0.0439679283992175,NA,22,13159.6892537822,6783555.93017772
"798","3_6",0.429967013288532,NA,1.2,0.770032986711468,NA,23,13228.2006045983,6783510.53615387
"799","3_6",0.734003202615048,NA,0.2,-0.534003202615048,NA,24,13185.7487859945,6783526.92844026
"800","3_6",0.442806604196753,NA,1.4,0.957193395803247,NA,25,13144.137597462,6783509.69552379
"801","3_8",0.777533652699246,NA,0.2,-0.577533652699246,NA,1,13286.4142370401,6783725.94760965
"802","3_8",0.569343867631123,NA,1.7,1.13065613236888,NA,2,13256.9921845425,6783734.7742254
"803","3_8",0.431279334799896,NA,2.8,2.3687206652001,NA,3,13218.7435162957,6783736.87580058
"804","3_8",0.80984049667861,NA,0.4,-0.40984049667861,NA,4,13185.9589435127,6783728.8898149
"805","3_8",0.466506963463377,NA,0,-0.466506963463377,NA,5,13158.2181511579,6783707.45374808
"806","3_8",0.415384787870281,NA,0.2,-0.215384787870281,NA,6,13191.8433540122,6783697.36618723
"807","3_8",0.989774357586216,NA,0,-0.989774357586216,NA,7,13218.32320126,6783706.19280297
"808","3_8",0.881665543862261,NA,0,-0.881665543862261,NA,8,13264.5578551847,6783704.93185787
"809","3_8",1.35283170612937,NA,0,-1.35283170612937,NA,9,13295.2408527893,6783690.64114665
"810","3_8",0.143156823975084,NA,2.7,2.55684317602492,NA,10,13291.8783325039,6783663.74098437
"811","3_8",0.487965541246759,NA,1.4,0.912034458753241,NA,11,13237.6576929013,6783661.21909416
"812","3_8",0.692817431694149,NA,0.4,-0.292817431694149,NA,12,13210.7575306178,6783670.46602494
"813","3_8",0.438572818091328,NA,0.5,0.0614271819086717,NA,13,13158.6384661936,6783661.21909416
"814","3_8",0.512624182604596,NA,0.9,0.387375817395404,NA,14,13190.1620938695,6783636.00019202
"815","3_8",0.521008882708191,NA,0.5,-0.0210088827081909,NA,15,13235.9764327584,6783611.83207746
"816","3_8",1.54006040112708,NA,0,-1.54006040112708,NA,16,13280.9501415763,6783633.05798677
"817","3_8",0.60763609112015,NA,0.4,-0.20763609112015,NA,17,13194.5754017438,6783599.22262639
"818","3_8",0.54635473553616,NA,0.6,0.0536452644638398,NA,18,13158.8486237109,6783605.94766697
"819","3_8",0.604636534109397,NA,0,-0.604636534109397,NA,19,13276.116518666,6783578.20687461
"820","3_8",0.333120395890887,NA,0.6,0.266879604109113,NA,20,13259.3039172387,6783547.94419204
"821","3_8",0.504873272391526,NA,0.4,-0.104873272391526,NA,21,13203.4020174931,6783555.50986268
"822","3_8",0.564642250470312,NA,0.6,0.0353577495296882,NA,22,13159.6892537822,6783555.93017772
"823","3_8",0.430897211493792,NA,1.2,0.769102788506208,NA,23,13228.2006045983,6783510.53615387
"824","3_8",0.727453072836398,NA,0.2,-0.527453072836398,NA,24,13185.7487859945,6783526.92844026
"825","3_8",0.453188872846605,NA,1.4,0.946811127153395,NA,25,13144.137597462,6783509.69552379
"826","3_10",0.767618046899515,NA,0.2,-0.567618046899515,NA,1,13286.4142370401,6783725.94760965
"827","3_10",0.604684051241607,NA,1.7,1.09531594875839,NA,2,13256.9921845425,6783734.7742254
"828","3_10",0.444779485882578,NA,2.8,2.35522051411742,NA,3,13218.7435162957,6783736.87580058
"829","3_10",0.819577301428812,NA,0.4,-0.419577301428812,NA,4,13185.9589435127,6783728.8898149
"830","3_10",0.483870658792809,NA,0,-0.483870658792809,NA,5,13158.2181511579,6783707.45374808
"831","3_10",0.427721049352361,NA,0.2,-0.227721049352361,NA,6,13191.8433540122,6783697.36618723
"832","3_10",0.967870204445194,NA,0,-0.967870204445194,NA,7,13218.32320126,6783706.19280297
"833","3_10",0.852729303475338,NA,0,-0.852729303475338,NA,8,13264.5578551847,6783704.93185787
"834","3_10",1.36261016155363,NA,0,-1.36261016155363,NA,9,13295.2408527893,6783690.64114665
"835","3_10",0.138941017553142,NA,2.7,2.56105898244686,NA,10,13291.8783325039,6783663.74098437
"836","3_10",0.46760026142002,NA,1.4,0.93239973857998,NA,11,13237.6576929013,6783661.21909416
"837","3_10",0.726122901887501,NA,0.4,-0.326122901887501,NA,12,13210.7575306178,6783670.46602494
"838","3_10",0.473877520768289,NA,0.5,0.0261224792317106,NA,13,13158.6384661936,6783661.21909416
"839","3_10",0.497907150974471,NA,0.9,0.402092849025529,NA,14,13190.1620938695,6783636.00019202
"840","3_10",0.608602030693826,NA,0.5,-0.108602030693826,NA,15,13235.9764327584,6783611.83207746
"841","3_10",1.50420890328456,NA,0,-1.50420890328456,NA,16,13280.9501415763,6783633.05798677
"842","3_10",0.629957171400195,NA,0.4,-0.229957171400195,NA,17,13194.5754017438,6783599.22262639
"843","3_10",0.556336582220635,NA,0.6,0.0436634177793649,NA,18,13158.8486237109,6783605.94766697
"844","3_10",0.602632433993505,NA,0,-0.602632433993505,NA,19,13276.116518666,6783578.20687461
"845","3_10",0.355383715884747,NA,0.6,0.244616284115253,NA,20,13259.3039172387,6783547.94419204
"846","3_10",0.499420434391558,NA,0.4,-0.099420434391558,NA,21,13203.4020174931,6783555.50986268
"847","3_10",0.564296540026243,NA,0.6,0.0357034599737569,NA,22,13159.6892537822,6783555.93017772
"848","3_10",0.439764766267057,NA,1.2,0.760235233732943,NA,23,13228.2006045983,6783510.53615387
"849","3_10",0.720486507395307,NA,0.2,-0.520486507395307,NA,24,13185.7487859945,6783526.92844026
"850","3_10",0.448800328275869,NA,1.4,0.951199671724131,NA,25,13144.137597462,6783509.69552379
"851","3_12",0.762988979286636,NA,0.2,-0.562988979286636,NA,1,13286.4142370401,6783725.94760965
"852","3_12",0.595091621496988,NA,1.7,1.10490837850301,NA,2,13256.9921845425,6783734.7742254
"853","3_12",0.464116987730444,NA,2.8,2.33588301226956,NA,3,13218.7435162957,6783736.87580058
"854","3_12",0.80934776116673,NA,0.4,-0.40934776116673,NA,4,13185.9589435127,6783728.8898149
