"long","lat","var1.pred","var1.var"
-25784,6856660,206.798231796567,19481.940552701
-25783,6856660,206.798231796567,19481.940552701
-25782,6856660,206.798231796567,19481.940552701
-25781,6856660,206.798231796567,19481.940552701
-25780,6856660,206.798231796567,19481.940552701
-25779,6856660,206.798231796567,19481.940552701
-25778,6856660,206.798231796567,19481.940552701
-25777,6856660,206.798231796567,19481.940552701
-25776,6856660,206.798231796567,19481.940552701
-25775,6856660,206.798231796567,19481.940552701
-25774,6856660,206.798231796567,19481.940552701
-25773,6856660,206.798231796567,19481.940552701
-25772,6856660,206.798231796567,19481.940552701
-25771,6856660,206.798231796567,19481.940552701
-25770,6856660,206.798231796567,19481.940552701
-25769,6856660,206.798231796567,19481.940552701
-25768,6856660,206.798231796567,19481.940552701
-25767,6856660,206.798231796567,19481.940552701
-25766,6856660,206.798231796567,19481.940552701
-25765,6856660,206.798231796567,19481.940552701
-25764,6856660,206.798231796567,19481.940552701
-25763,6856660,206.798231796567,19481.940552701
-25762,6856660,206.798231796567,19481.940552701
-25761,6856660,206.798231796567,19481.940552701
-25760,6856660,206.798231796567,19481.940552701
-25759,6856660,206.798231796567,19481.940552701
-25758,6856660,206.798231796567,19481.940552701
-25757,6856660,206.798231796567,19481.940552701
-25756,6856660,206.798231796567,19481.940552701
-25755,6856660,206.798231796567,19481.940552701
-25754,6856660,206.798231796567,19481.940552701
-25753,6856660,206.798231796567,19481.940552701
-25752,6856660,206.798231796567,19481.940552701
-25751,6856660,206.798231796567,19481.940552701
-25750,6856660,206.798231796567,19481.940552701
-25749,6856660,206.798231796567,19481.940552701
-25748,6856660,206.798231796567,19481.940552701
-25747,6856660,206.798231796567,19481.940552701
-25746,6856660,206.798231796567,19481.940552701
-25745,6856660,206.798231796567,19481.940552701
-25744,6856660,206.798231796567,19481.940552701
-25743,6856660,206.798231796567,19481.940552701
-25742,6856660,206.798231796567,19481.940552701
-25741,6856660,206.798231796567,19481.940552701
-25740,6856660,206.798231796567,19481.940552701
-25739,6856660,206.798231796567,19481.940552701
-25738,6856660,206.798231796567,19481.940552701
-25737,6856660,206.798231796567,19481.940552701
-25736,6856660,206.798231796567,19481.940552701
-25735,6856660,206.798231796567,19481.940552701
-25734,6856660,206.798231796567,19481.940552701
-25733,6856660,206.798231796567,19481.940552701
-25732,6856660,206.798231796567,19481.940552701
-25731,6856660,206.798231796567,19481.940552701
-25730,6856660,206.798231796567,19481.940552701
-25729,6856660,206.798231796567,19481.940552701
-25728,6856660,206.798231796567,19481.940552701
-25727,6856660,206.798231796567,19481.940552701
-25726,6856660,206.798231796567,19481.940552701
-25725,6856660,206.798231796567,19481.940552701
-25724,6856660,206.798231796567,19481.940552701
-25723,6856660,206.798231796567,19481.940552701
-25722,6856660,206.798231796567,19481.940552701
-25721,6856660,206.798231796567,19481.940552701
-25720,6856660,206.798231796567,19481.940552701
-25719,6856660,206.798231796567,19481.940552701
-25718,6856660,206.798231796567,19481.940552701
-25717,6856660,206.798231796567,19481.940552701
-25716,6856660,206.798231796567,19481.940552701
-25715,6856660,206.798231796567,19481.940552701
-25714,6856660,206.798231796567,19481.940552701
-25713,6856660,206.798231796567,19481.940552701
-25712,6856660,206.798231796567,19481.940552701
-25711,6856660,206.798231796567,19481.940552701
-25710,6856660,206.798231796567,19481.940552701
-25709,6856660,206.798231796567,19481.940552701
-25708,6856660,206.798231796567,19481.940552701
-25707,6856660,206.798231796567,19481.940552701
-25706,6856660,206.798231796567,19481.940552701
-25705,6856660,206.798231796567,19481.940552701
-25704,6856660,206.798231796567,19481.940552701
-25703,6856660,206.798231796567,19481.940552701
-25702,6856660,206.798231796567,19481.940552701
-25701,6856660,206.798231796567,19481.940552701
-25700,6856660,206.798231796567,19481.940552701
-25699,6856660,206.798231796567,19481.940552701
-25698,6856660,206.798231796567,19481.940552701
-25697,6856660,206.798231796567,19481.940552701
-25924,6856661,206.798231796567,19481.940552701
-25923,6856661,206.798231796567,19481.940552701
-25922,6856661,206.798231796567,19481.940552701
-25921,6856661,206.798231796567,19481.940552701
-25920,6856661,206.798231796567,19481.940552701
-25919,6856661,206.798231796567,19481.940552701
-25918,6856661,206.798231796567,19481.940552701
-25917,6856661,206.798231796567,19481.940552701
-25916,6856661,206.798231796567,19481.940552701
-25915,6856661,206.798231796567,19481.940552701
-25914,6856661,206.798231796567,19481.940552701
-25913,6856661,206.798231796567,19481.940552701
-25912,6856661,206.798231796567,19481.940552701
-25911,6856661,206.798231796567,19481.940552701
-25910,6856661,206.798231796567,19481.940552701
-25909,6856661,206.798231796567,19481.940552701
-25908,6856661,206.798231796567,19481.940552701
-25907,6856661,206.798231796567,19481.940552701
-25906,6856661,206.798231796567,19481.940552701
-25905,6856661,206.798231796567,19481.940552701
-25904,6856661,206.798231796567,19481.940552701
-25903,6856661,206.798231796567,19481.940552701
-25902,6856661,206.798231796567,19481.940552701
-25901,6856661,206.798231796567,19481.940552701
-25900,6856661,206.798231796567,19481.940552701
-25899,6856661,206.798231796567,19481.940552701
